Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRB25,OUT046,1617.9460353069333
FDY09,OUT046,2824.3172949358554
FDX48,OUT045,2510.875884018116
FDC03,OUT010,523.5169263024957
FDT47,OUT035,1555.411164035535
FDW44,OUT027,4241.357938898142
FDT24,OUT017,1241.4746488905544
FDT12,OUT019,553.3884178664808
NCS38,OUT035,2141.591887189674
FDO39,OUT035,3093.30352309403
FDA13,OUT046,630.0824027604639
FDO48,OUT035,3789.4342310062893
DRJ01,OUT017,2534.201452292249
FDD53,OUT018,581.856646298866
NCT05,OUT049,4128.98350088783
FDQ51,OUT045,682.1327197870065
FDU60,OUT013,2625.902723622805
FDC59,OUT046,933.9144632525417
FDP36,OUT035,777.7278144227955
NCM19,OUT017,1675.6614263015892
FDL16,OUT035,661.337587661089
FDE50,OUT018,2982.1438803499436
NCR18,OUT013,624.4283699358003
NCD30,OUT035,1560.580990327706
FDH31,OUT013,1563.8862283813455
FDD56,OUT019,376.4588904443902
FDC47,OUT049,3727.5499736174493
FDZ21,OUT045,1497.7459437531402
FDM01,OUT049,1607.1714005187043
FDF24,OUT013,1309.7861386835891
FDW23,OUT017,630.0824027604639
FDY52,OUT018,918.7547465523137
DRH37,OUT027,4081.667917377307
DRO47,OUT027,3080.085280315367
FDR25,OUT049,4245.571849656527
FDQ24,OUT027,6034.802857107406
DRJ51,OUT018,3507.4279661680644
NCU06,OUT035,3690.193382645485
NCV18,OUT018,1334.1979259620653
NCC06,OUT027,3345.04307623893
FDZ01,OUT018,1577.9526714291421
FDT14,OUT017,1993.4600909811343
FDD11,OUT019,564.3950648614057
FDN09,OUT017,3941.429020387762
NCO18,OUT010,404.7725974594723
FDZ50,OUT045,3113.703719272135
FDS44,OUT013,3808.2946126943275
FDI36,OUT045,3082.4569111436304
FDA26,OUT010,505.9765803906942
NCY53,OUT049,1698.1486828745044
FDF32,OUT049,3328.8590097285223
FDF59,OUT010,257.9267420606706
FDB20,OUT046,1238.5156974226509
DRH11,OUT035,868.3901568412393
FDT03,OUT049,2914.6091433746915
NCH06,OUT035,3813.4940642862307
FDR55,OUT049,3175.6962558591936
FDI10,OUT035,2842.6152078267805
FDZ12,OUT045,2031.3049075363042
FDM12,OUT049,3178.2902300340124
DRB25,OUT045,1613.8531629669335
NCS41,OUT013,3086.036934063154
NCT53,OUT049,2598.2349715840987
NCD55,OUT013,612.7394446107406
FDY08,OUT049,2109.7179589715192
NCP55,OUT049,843.3964457236165
FDA33,OUT013,2504.4168589687893
FDQ33,OUT013,2545.5305443910615
FDE45,OUT027,5297.844681360118
FDT26,OUT013,1977.1500255280591
NCV53,OUT049,3979.3571185923156
FDK60,OUT027,2685.5956783609076
NCJ29,OUT046,1325.7061726965826
FDI15,OUT045,4248.398409047425
FDX21,OUT013,1646.9623909336217
FDV49,OUT019,575.7952919248626
DRO59,OUT046,1258.0011335281647
FDZ14,OUT045,1965.087233783977
FDP32,OUT027,3385.8074376788204
FDC33,OUT017,3078.42432136058
FDT14,OUT010,249.2016537330058
NCN54,OUT027,2275.4664754504333
FDR57,OUT027,3909.484233459263
DRK12,OUT046,622.4421963168542
FDX52,OUT049,3176.664584806763
FDX08,OUT010,495.53343674321417
FDP10,OUT010,232.82510335834144
NCP50,OUT045,1307.9375905456402
NCL06,OUT013,4100.9747729890005
FDP25,OUT013,3805.1942275044084
FDE53,OUT013,1612.7499390734572
FDL27,OUT017,1068.3968886139091
FDC35,OUT049,3563.122783532705
DRJ47,OUT010,377.6583454843047
FDD16,OUT018,1201.656182087754
NCN42,OUT049,2490.9724581478886
FDC38,OUT027,3290.261016209892
NCO07,OUT045,3607.280937902843
FDQ20,OUT049,630.0824027604639
FDI32,OUT046,1998.3074525469938
FDN20,OUT010,476.56982658296954
DRJ51,OUT027,5782.58868749579
FDU08,OUT045,1543.8965808748035
DRN37,OUT019,368.8664201638982
FDD05,OUT010,262.6089274895944
FDW15,OUT046,2496.7317919121515
FDI52,OUT046,1996.5339761211624
DRM11,OUT049,4097.9614498625315
NCO06,OUT045,620.8393636320906
FDU38,OUT049,3201.726041267797
FDU59,OUT018,2499.2123994231833
FDJ10,OUT046,2012.1561131739663
FDM13,OUT049,1990.8747295609076
NCJ30,OUT019,349.8521102503006
FDM45,OUT018,1906.4758278785857
FDP36,OUT045,742.7813305699005
NCD30,OUT010,213.03130290572557
FDN48,OUT017,1492.4895903802133
FDY32,OUT049,2562.807973084163
FDU47,OUT046,2096.1506209108557
FDF17,OUT019,525.074294434726
FDP34,OUT017,2590.3335057060085
FDA47,OUT049,2603.276935977036
DRD27,OUT027,2513.942709453638
FDW38,OUT045,848.1678045056262
FDZ15,OUT019,288.8729261826792
FDZ03,OUT027,5351.088685800017
NCN19,OUT049,3170.133511570684
FDG02,OUT035,3077.393720779554
FDS31,OUT035,3101.2383823176483
FDW43,OUT019,547.1845442764992
FDZ47,OUT010,233.6545511470908
FDO57,OUT017,2564.907899833132
NCL07,OUT013,611.1444851327034
NCV42,OUT013,1680.3295520720192
FDP40,OUT017,1683.596868285892
FDP48,OUT019,426.67222193333725
FDH21,OUT017,2564.3708221225647
NCP02,OUT049,868.8520186310279
FDK24,OUT049,694.2359639460914
FDC41,OUT045,1224.2665182580922
FDF08,OUT017,1326.6393302764616
FDO49,OUT017,766.839619215968
FDS56,OUT027,6925.339753775141
FDX46,OUT018,895.8316368804064
FDQ07,OUT013,3660.761924371165
FDC32,OUT010,191.9851397500805
FDT21,OUT019,539.7259670014536
FDG58,OUT045,2576.83977023897
FDW14,OUT049,1312.2934832097935
DRA12,OUT027,3301.5014532360588
FDV27,OUT013,1330.7505401973135
DRD25,OUT013,1663.0346203012502
DRF48,OUT027,5331.8312905309485
FDX24,OUT017,1468.8445867349612
DRJ51,OUT046,3677.1951794697948
FDE45,OUT045,2881.3294817076985
FDE14,OUT046,1589.4128318737169
FDG53,OUT045,1973.5129792694806
FDT08,OUT046,2496.7317919121515
DRC27,OUT027,6015.089268446889
FDG20,OUT035,2889.166139445653
FDC21,OUT046,1611.1418470440121
FDV31,OUT018,2722.729513137181
FDB58,OUT045,2015.1868580596288
FDV23,OUT046,1993.9660097027604
FDA25,OUT019,244.99180555568256
FDC15,OUT046,2571.132206996558
FDU47,OUT049,2006.8037971116773
FDE23,OUT013,730.1936687241052
FDS08,OUT013,2816.686914270398
FDW03,OUT027,2599.646652757527
FDJ60,OUT018,2501.084795412283
FDM34,OUT017,2003.945821819149
FDW33,OUT013,1612.7499390734572
FDZ40,OUT013,826.0594018210085
FDE33,OUT018,1283.6282738742348
NCC06,OUT010,273.0824394573938
FDU11,OUT046,1986.94525505126
FDL44,OUT017,2587.4415184431123
NCZ29,OUT017,1995.498570416347
FDG28,OUT010,534.2792668691575
FDL12,OUT018,869.9491021936219
FDD52,OUT017,1630.6880847910427
FDO15,OUT013,1062.2895206347266
NCN29,OUT027,1228.9523742135211
FDW36,OUT013,1608.6570667334572
FDB21,OUT046,3783.601392482673
FDZ28,OUT013,1981.3984361654773
FDY10,OUT035,1973.6288683394437
DRG39,OUT017,798.9366253629621
FDN28,OUT013,1607.4118846208796
FDV15,OUT035,1617.9460353069333
DRI13,OUT035,3721.32893482472
FDH20,OUT046,1513.4135770367884
FDY51,OUT013,3688.4903479196796
FDE16,OUT013,3527.0836696358815
FDX40,OUT018,573.3497897264825
FDC48,OUT018,1283.167823648574
FDS14,OUT046,2509.721827585734
FDX56,OUT017,3592.3425596999864
FDI10,OUT046,2825.890581148282
FDI14,OUT013,2078.26208302707
DRM48,OUT013,603.5042786890934
NCH07,OUT027,3856.7971834745076
FDY26,OUT013,3634.4028343167297
FDD02,OUT027,3014.323439537256
FDM12,OUT046,3137.7824368780384
DRF01,OUT010,402.1585298641687
FDV36,OUT046,2020.717618629045
DRI59,OUT013,3763.099208718473
FDV03,OUT018,2460.7092616671553
FDO39,OUT017,3088.121598296623
NCB07,OUT018,2977.25961099464
FDH38,OUT027,2949.340646429281
FDZ13,OUT035,742.7813305699005
NCZ30,OUT046,2016.6542395013246
NCA06,OUT035,620.8393636320906
FDB04,OUT049,1314.8500488251082
FDN50,OUT013,1463.7135926107385
NCG06,OUT049,4081.656042029131
NCY17,OUT018,629.7576536159685
FDC23,OUT046,2961.5760359320147
FDK33,OUT049,3661.9468124490295
FDR03,OUT049,3679.6277510196587
FDZ07,OUT045,981.747181647928
FDO38,OUT013,1289.4936566054298
FDS59,OUT046,1618.8576755325475
DRM11,OUT019,583.557070778039
FDX52,OUT027,5570.537406755695
DRJ35,OUT018,856.2681918806226
NCP53,OUT046,3959.073897611105
FDW15,OUT019,325.9971058781497
DRI47,OUT045,2157.5980626827827
DRZ11,OUT035,1980.0061222317731
FDS02,OUT013,3111.5358211665402
DRD49,OUT018,3818.424165047211
FDW38,OUT049,790.3720388511584
FDR21,OUT019,402.62171336322774
FDE40,OUT013,1029.3267988535144
FDI02,OUT045,1668.230716534726
FDQ04,OUT045,636.8657282587775
FDY14,OUT017,4168.576840444914
NCT54,OUT046,1546.4418234816717
DRD25,OUT017,1675.6614263015892
DRE01,OUT045,3999.140873725087
FDJ12,OUT010,520.8653264539141
NCZ05,OUT049,1619.1593636055156
DRB25,OUT019,264.9028815259159
NCC31,OUT045,2544.125517005719
FDM16,OUT045,1226.6665095279614
DRG11,OUT049,1615.2310019459412
FDV24,OUT027,3550.4564727845295
FDV43,OUT046,644.9691202483243
FDG05,OUT018,2470.4695406070423
FDV23,OUT010,235.2795832379497
FDI58,OUT018,1361.5850046898713
FDQ11,OUT017,3999.604310281911
FDC05,OUT027,5525.898007371343
FDF40,OUT013,3948.22511135528
FDU02,OUT018,3487.053492284704
FDT32,OUT013,3078.2288168806176
NCF06,OUT017,3876.9592245258186
FDT46,OUT013,730.1936687241052
FDR58,OUT010,201.90503105415766
FDY04,OUT046,2595.402531543319
FDT58,OUT045,2645.752453073137
FDE46,OUT049,2520.7718550754084
DRH11,OUT017,863.1025833856063
DRI51,OUT046,2836.552553120828
FDC35,OUT017,3391.894175894552
FDP45,OUT035,4066.811056549329
FDC45,OUT017,2657.2512023533145
FDU01,OUT045,3081.198555270828
FDJ53,OUT010,251.1093498735589
FDJ46,OUT017,2811.2645216836513
FDX07,OUT013,3087.93252664185
NCI30,OUT049,3867.802447150604
FDE47,OUT027,3307.890099938341
FDV48,OUT045,1307.5942959716451
FDN16,OUT019,237.06685218970884
FDM52,OUT013,2484.507095070761
FDA32,OUT027,5607.909488593914
FDH05,OUT017,3661.1067240323114
FDW25,OUT010,197.8050438199334
FDQ09,OUT046,1983.5253766827102
NCM17,OUT010,112.72931464142295
DRM59,OUT046,2485.3618044328123
FDV47,OUT027,2363.356762518768
DRE15,OUT035,1162.9566784445537
FDS25,OUT010,235.13628023624932
NCZ05,OUT018,1581.8810330887165
NCV05,OUT019,342.61810766410287
DRM37,OUT046,3190.339298143517
FDV58,OUT027,5482.433098136708
FDN22,OUT027,5901.342941799442
NCO06,OUT049,620.8393636320906
FDT56,OUT019,178.09346611135007
FDM02,OUT013,1328.4199604774983
FDA09,OUT046,2868.212285446329
NCC06,OUT035,2008.2531438673766
NCL54,OUT049,2864.2346060161058
NCB55,OUT017,862.0148374193392
FDB12,OUT017,1621.344088334427
NCA54,OUT049,2923.6254104863456
NCS38,OUT049,1977.6131380011311
FDC02,OUT049,4258.114998126288
FDK44,OUT019,359.3002669148762
FDE16,OUT035,3562.4586803002576
NCS05,OUT035,2015.1834766435618
FDZ59,OUT045,2617.885198984633
FDI20,OUT017,3625.8680262768544
FDQ14,OUT046,2485.252704392511
FDF53,OUT017,2999.232080490844
FDW25,OUT017,1359.6232510092875
NCQ43,OUT010,244.3103408025903
FDX52,OUT013,3072.622389676437
FDE28,OUT045,3709.1072489053417
FDN15,OUT017,2026.612545700415
FDO28,OUT017,1982.1435007379278
FDQ33,OUT045,2555.9197942341007
FDM22,OUT010,164.87651195808485
FDJ03,OUT017,742.7813305699005
FDI16,OUT045,823.7117549822033
FDI09,OUT027,5692.369347312425
FDX55,OUT013,3627.375676300163
FDS23,OUT027,3330.0151426077914
DRC12,OUT045,3067.593772412435
FDH41,OUT049,3663.274950115358
FDN01,OUT013,2794.7898841669225
FDV55,OUT045,2200.58965354554
NCJ19,OUT013,854.2642250504192
NCY29,OUT010,166.89571216379565
FDP03,OUT018,1903.3165871251067
FDZ52,OUT045,1648.657719686274
FDH31,OUT010,205.61131320878593
FDQ19,OUT018,3614.8422088412276
FDS15,OUT035,1617.9460353069333
FDN32,OUT017,3089.8267100050275
FDH32,OUT049,1545.9577971793206
FDF33,OUT017,1617.251215994427
FDJ22,OUT046,3120.662925208738
FDG56,OUT010,159.8050025675976
FDC05,OUT046,3139.731662302698
FDK09,OUT013,3662.238346096447
NCV29,OUT045,2887.2877960291457
NCC43,OUT019,605.1051765594242
NCA42,OUT049,2537.5346135927816
FDC10,OUT046,1983.7061354670427
FDC16,OUT013,1315.1800797004084
NCL17,OUT013,1993.649685142559
FDA51,OUT035,1969.909704966674
FDW01,OUT017,2508.3914846290772
NCF30,OUT045,1971.1586567108095
FDN49,OUT013,617.4391193299263
FDY20,OUT045,1349.7245813282207
FDC15,OUT045,2560.1522650551105
FDY24,OUT046,870.4473940233306
NCG43,OUT017,1507.8403693605185
FDA48,OUT013,3637.4522088070225
NCF55,OUT017,623.1705056661176
FDL38,OUT049,1329.272790987216
NCQ29,OUT018,3775.8801519951357
FDC34,OUT017,2590.3335057060085
FDP36,OUT027,1223.7219139248248
FDN50,OUT010,188.99928238298295
FDO23,OUT049,1489.4338562151213
FDT56,OUT013,856.2681918806226
FDT13,OUT027,5313.391795977652
FDZ03,OUT013,3106.992621567063
FDQ03,OUT010,627.5059989137394
FDU44,OUT045,2600.7657547910985
FDD03,OUT049,3741.363066446813
NCH30,OUT013,1672.3941100877162
FDS60,OUT010,529.2964419891307
FDG08,OUT046,2837.4755749949754
FDX38,OUT017,742.7813305699005
FDD22,OUT017,2121.9071007119164
FDW51,OUT013,3532.2126717032347
FDL09,OUT017,2688.1143728675074
FDZ60,OUT045,1613.8531629669335
NCH07,OUT046,2584.1244941418186
NCQ41,OUT049,3188.7362424089633
FDW04,OUT049,1996.7190076308605
FDI08,OUT027,6794.921862158753
FDR19,OUT019,338.32221126517175
FDV13,OUT046,1322.1075739484502
FDB52,OUT017,4077.572116393916
FDZ48,OUT027,3196.147529907381
NCO14,OUT049,689.0475979258152
FDZ50,OUT013,3128.21953709256
FDN27,OUT019,301.6453860208021
FDQ60,OUT013,1974.5820591096565
FDR49,OUT017,742.7813305699005
DRJ35,OUT027,1784.7556918723747
DRI49,OUT017,1336.6996194256508
FDB47,OUT017,3637.301123957918
FDP37,OUT010,273.22878788991403
FDR26,OUT049,2861.016998831057
FDY31,OUT019,347.20237270712767
FDC11,OUT045,1353.9758422904476
DRP47,OUT035,4058.052159517151
NCY54,OUT018,2721.7883205742714
FDR27,OUT046,2006.8037971116773
FDQ21,OUT019,292.59886637222326
NCQ29,OUT035,4034.6047629170357
FDJ02,OUT046,2475.1024194817396
FDE21,OUT018,1915.1623467281265
FDM39,OUT046,2846.15021741103
FDZ01,OUT017,1602.0788451093074
NCB19,OUT018,1329.5433613532439
FDU03,OUT046,3012.1890463905725
FDP27,OUT049,3175.6962558591936
DRF01,OUT045,2495.0026262911633
FDM03,OUT049,1611.1381296059415
FDV01,OUT046,2557.154571243596
FDS16,OUT046,2511.443462221133
FDO45,OUT035,1347.9387821755338
NCX06,OUT035,3015.507248152237
FDP13,OUT046,630.0824027604639
NCR38,OUT018,3669.1322339771377
FDA01,OUT013,856.2681918806226
FDT26,OUT017,1979.1456987147176
FDD44,OUT027,6922.985272614411
FDB26,OUT013,800.3575398585417
FDP45,OUT019,546.0827985670054
NCP55,OUT046,861.7197762559729
FDT23,OUT017,1316.7144134844677
FDO51,OUT045,636.3770369576868
FDA44,OUT046,862.0148374193392
NCJ31,OUT018,3738.8031887310367
FDX37,OUT045,1564.1048585319345
NCD18,OUT049,3799.6619247748326
FDN40,OUT027,3559.8905147232244
FDL33,OUT017,3068.421185656744
DRF48,OUT035,3088.620042030595
FDW08,OUT035,1615.234719384012
FDX39,OUT018,3510.041999464761
FDB38,OUT049,2619.0873455683472
FDY46,OUT018,2975.3179250258345
NCB06,OUT049,2576.5005390424035
FDA34,OUT035,2969.2496758841276
FDA35,OUT045,1964.9190581676753
FDQ07,OUT035,3709.6763718342636
FDU32,OUT045,1989.9410968128286
FDU26,OUT013,1982.7589107800732
FDU13,OUT010,489.35289204841484
FDO09,OUT035,4042.4753800821754
FDW03,OUT019,249.68312185312232
FDB38,OUT013,2552.390906685404
FDL26,OUT010,338.99120860861325
NCN43,OUT045,1989.0858447821615
FDH08,OUT045,3832.6017593331485
NCC31,OUT019,423.8043170068567
FDH14,OUT035,1993.7528320637791
FDL40,OUT017,1553.5021410975837
FDD20,OUT035,2010.1809496071264
NCV53,OUT035,3970.7135285060817
FDD16,OUT045,1093.8743294761778
FDP24,OUT035,1979.8379466154715
FDQ25,OUT045,2824.7722986643457
FDM38,OUT035,788.2733478574991
NCT18,OUT010,414.32879248021897
FDM34,OUT049,2009.9630378651566
DRH37,OUT010,366.60892755264354
NCE07,OUT013,2100.13699864448
FDG12,OUT013,1986.8419993376604
FDB59,OUT010,531.1220657079003
FDS10,OUT018,2779.9473434512843
FDN21,OUT010,388.29231791869535
FDM02,OUT045,1349.7245813282207
FDO44,OUT049,1665.5813184491647
NCN17,OUT017,1614.0002978193295
FDH16,OUT018,1359.4902402880816
FDL44,OUT046,2560.8183292206154
FDY47,OUT017,1995.6836019260452
DRI39,OUT046,846.172640387465
NCX54,OUT018,1587.312161215608
FDE59,OUT046,622.4421963168542
FDO46,OUT045,3051.3071861675567
DRE13,OUT046,1353.8029780321917
FDW14,OUT013,1326.7958141420645
FDF35,OUT046,1618.9741610778624
FDO50,OUT019,244.30043179928734
DRF49,OUT017,1976.5777322963156
FDT60,OUT049,1996.5339761211624
FDP38,OUT045,742.7813305699005
FDA31,OUT027,4805.74024095407
FDY52,OUT010,170.69554669661116
FDD03,OUT027,5757.463371243757
FDN52,OUT018,1314.6168822566278
FDU20,OUT010,245.11925544190447
FDD22,OUT035,1613.8531629669335
NCB55,OUT019,191.16072343116394
FDN27,OUT045,1970.9495162031046
FDD16,OUT013,1236.3941531607265
FDW48,OUT046,1303.5229898692946
DRN35,OUT045,622.4421963168542
FDX25,OUT049,3016.1075564284843
DRD49,OUT049,3956.9666541981924
FDE21,OUT019,288.62500708188696
FDN44,OUT035,2556.9599269790792
DRC01,OUT049,742.7813305699005
NCK30,OUT046,3937.259109323371
FDU39,OUT013,857.9770975474597
FDB49,OUT013,1549.0072558665097
FDS12,OUT045,2155.24428742911
FDR57,OUT018,2453.20795821972
FDX22,OUT027,5593.579684147745
FDC60,OUT013,1375.0612781591817
NCE42,OUT049,3743.1330657573108
NCK42,OUT049,3608.0817078943865
DRE01,OUT017,3927.411998874874
FDE57,OUT018,1982.8971739566882
DRK59,OUT019,534.7952304947498
FDB10,OUT027,5715.6033449280485
FDQ25,OUT046,2820.4468564791814
FDY26,OUT017,3665.975109961603
FDG28,OUT049,3996.1336428873033
FDM14,OUT049,1611.1381296059415
NCH29,OUT049,1555.4166803985684
FDD48,OUT049,1998.518868173196
FDC17,OUT045,3661.3286175926823
DRH49,OUT027,2292.899629832502
FDN44,OUT018,2464.841765971855
FDC29,OUT045,1971.6604193714486
DRK01,OUT019,230.49650262298042
FDD48,OUT017,1997.4834624683804
FDB59,OUT013,3219.5734045844038
FDY45,OUT010,563.9973667157537
FDX60,OUT035,1315.299889591925
FDT09,OUT010,250.37565848242244
DRB24,OUT018,2389.9940338247716
FDL13,OUT035,3821.264093501918
FDN16,OUT035,1612.6079808543554
FDK57,OUT013,1977.7412998631357
FDO22,OUT027,2311.5190133097863
FDC57,OUT010,536.0427904180242
FDZ13,OUT027,1237.8286095183516
FDW27,OUT013,2517.0683774324425
FDX10,OUT049,628.3588716863937
FDY08,OUT018,2003.7881591374119
FDA49,OUT017,1326.6393302764616
FDC32,OUT018,1448.6053357923365
FDO04,OUT035,823.7117549822033
NCZ54,OUT013,2576.049040352109
FDY40,OUT045,746.3668639054131
FDW36,OUT045,1613.8531629669335
FDE11,OUT017,3185.1800804938975
DRE37,OUT045,3071.5738930773805
NCK19,OUT017,3073.425756007206
FDT19,OUT035,2818.184381528238
FDE56,OUT045,928.4266330846441
FDZ57,OUT010,254.1072958926826
FDB35,OUT035,1474.5834186470267
FDF09,OUT010,109.7350661743433
FDO34,OUT046,2675.2241850581718
FDA55,OUT046,3754.7725590422483
NCM18,OUT035,931.1973498349669
FDJ20,OUT019,268.1551889187168
DRQ35,OUT019,272.9134340124325
FDG02,OUT013,3070.127131748678
NCU29,OUT018,2412.9622150646637
FDL27,OUT027,1895.1013504043053
NCA54,OUT035,2891.0748018994204
FDJ32,OUT035,958.6953710200463
FDB21,OUT019,561.9233920254724
FDR46,OUT035,2549.7153546458103
FDZ32,OUT046,1615.234719384012
DRF36,OUT017,3072.6358521864668
NCU54,OUT017,3485.001723010004
NCI31,OUT017,622.4421963168542
DRA59,OUT035,3109.846957556092
NCC55,OUT045,628.6972277984111
FDE44,OUT018,704.46985922891
NCN26,OUT018,1905.8932495248384
FDC11,OUT049,1335.293826067691
FDV24,OUT035,2458.5533176897366
FDR40,OUT019,220.72701597805354
NCQ17,OUT049,2567.523823562727
FDC46,OUT045,3073.14839636905
NCM18,OUT046,967.0912043521105
FDK16,OUT046,1540.730259944593
FDI28,OUT017,1307.8867488288486
FDS11,OUT018,3555.0672770686565
DRD13,OUT046,1050.6671248298073
FDL36,OUT035,1350.4048218374678
FDI27,OUT013,726.6081353885926
FDJ53,OUT019,274.5227542366056
FDS44,OUT045,3971.2915506441627
FDE28,OUT046,3691.0690284606735
FDQ33,OUT018,2479.718690591811
FDB37,OUT017,3943.2531593656213
FDQ31,OUT045,1339.9569277246774
NCQ05,OUT046,2485.864593614321
FDE10,OUT013,1984.5247232217766
FDF38,OUT017,633.2801949232648
FDE50,OUT019,505.731862502209
DRG37,OUT010,451.8801617632821
NCH06,OUT049,3874.1894327448563
FDY14,OUT045,4272.268417240566
FDO27,OUT017,1514.3910807792372
FDQ19,OUT049,3961.910713643283
FDZ26,OUT019,575.4989069764002
FDN51,OUT013,4180.997672597338
FDK20,OUT035,2010.1809496071264
FDD40,OUT018,2999.5434351092867
DRI25,OUT018,857.9770975474597
FDH56,OUT017,1980.000950745384
FDI36,OUT027,5446.955975535387
DRH11,OUT018,857.3559378468897
NCV18,OUT017,1356.693243255503
DRI01,OUT049,2846.2686127501165
DRE48,OUT049,3353.564697552979
FDS51,OUT035,923.6046281018998
FDM38,OUT017,742.7813305699005
FDB60,OUT027,5558.400490924022
FDY58,OUT035,3851.061706864633
FDY22,OUT045,2106.7757849239324
FDF11,OUT027,5096.56817859892
FDZ51,OUT035,1543.4529664455285
FDQ45,OUT017,3085.853350723345
FDF17,OUT035,3094.855650072035
NCF31,OUT027,3533.547774785118
FDA37,OUT013,1978.8304697470753
FDO51,OUT046,639.9625702931995
FDF34,OUT013,3047.3947365489275
FDD57,OUT018,1473.8221621981854
FDO37,OUT046,3820.8240827621325
FDR49,OUT049,742.7813305699005
FDS39,OUT049,2099.1739710568345
FDI48,OUT027,1354.5093301863096
DRM35,OUT049,2925.724374549885
FDV57,OUT035,2991.681468253456
FDZ55,OUT013,2552.677655272399
FDI28,OUT035,1310.6234204911607
FDS21,OUT045,1024.3634942594645
FDT34,OUT013,1612.7499390734572
DRI25,OUT035,854.5664403292735
FDT47,OUT010,224.14519460233703
DRH39,OUT045,1221.384378042913
NCD54,OUT045,2463.861975725769
FDU16,OUT027,2385.578555534511
NCW29,OUT045,1989.2518675906558
FDV25,OUT027,5630.4514653248025
FDM56,OUT035,1611.1418470440121
FDZ04,OUT027,1971.9006862392926
FDG59,OUT019,72.64923710065452
FDI56,OUT045,1354.8140411753227
FDS33,OUT035,1369.9792696841841
FDC23,OUT049,2968.189467784078
FDT11,OUT049,3182.4832037253723
FDG17,OUT045,4005.068615964869
FDZ44,OUT045,1968.8710115213391
FDJ52,OUT013,2529.681202303235
DRI23,OUT046,2584.050322497062
DRE15,OUT010,184.04922459843044
NCF07,OUT013,1596.547174833815
NCR29,OUT049,857.6970077364467
FDE44,OUT019,120.82854519866628
FDT23,OUT035,1316.2411340532624
NCG06,OUT017,3992.4875588013533
NCU41,OUT010,581.1098785985884
FDH46,OUT017,1621.344088334427
FDV31,OUT013,2839.7436775364204
NCT41,OUT027,3932.930930076811
FDE22,OUT027,3912.4651775131283
FDC26,OUT045,1613.8531629669335
DRF51,OUT017,624.7733383508812
NCY53,OUT019,295.15533776460416
FDY21,OUT017,3085.982509441499
FDL27,OUT013,1043.0330804989178
FDZ34,OUT049,3273.108772328042
NCF43,OUT010,365.5268110425261
FDC21,OUT035,1611.1418470440121
FDL26,OUT013,2541.877648055668
FDT25,OUT010,250.07939358386878
NCR30,OUT046,1221.0911245816744
DRL23,OUT019,266.5187991519689
NCR05,OUT049,3162.004246318225
NCE19,OUT018,826.0594018210085
FDY07,OUT035,643.5455963894004
FDB10,OUT017,3865.4393979314964
FDP57,OUT013,1612.7499390734572
FDU48,OUT019,271.75724340725725
FDH48,OUT035,1329.3251602219818
FDO33,OUT035,1970.8758704113436
NCU29,OUT045,2483.372357602618
FDW35,OUT046,639.9625702931995
FDH05,OUT010,583.7645364622225
FDP26,OUT049,1606.6291715675034
DRG27,OUT035,636.3770369576868
FDQ33,OUT046,2553.8040293197955
FDH20,OUT010,203.98010987862116
FDV14,OUT046,1341.698549170621
DRD01,OUT046,849.5739280370067
NCI17,OUT049,1525.2808608359112
FDF39,OUT010,615.199825076817
FDX37,OUT046,1585.2347443337085
NCX17,OUT035,3763.0642703966437
FDN03,OUT013,4041.746843909573
NCS41,OUT010,452.19171934922224
FDH34,OUT045,3078.0968459815635
NCX53,OUT018,2008.0885530991698
FDY31,OUT046,2483.487629756829
FDD20,OUT017,2023.1054313732986
FDE51,OUT045,678.5471864514938
FDV27,OUT046,1328.3932181416833
FDF16,OUT035,2512.219474798246
FDZ02,OUT049,1505.6914440001074
NCK05,OUT045,967.0912043521105
FDM12,OUT027,4705.3154464061445
NCA05,OUT018,2374.9228904753913
FDX33,OUT045,2587.191019940289
FDM25,OUT049,2829.133626963603
FDE41,OUT018,1306.1496024192973
FDW14,OUT045,1345.398580012827
NCD30,OUT046,1530.0979864896913
FDB23,OUT010,564.5591877695717
FDF45,OUT046,900.5991128030864
FDW20,OUT017,2023.1054313732986
FDF47,OUT045,3597.9083945218886
NCR05,OUT019,614.565205509703
DRB01,OUT046,3144.8878549740707
FDE36,OUT013,2642.507931429858
FDU56,OUT049,3191.974721772176
FDB23,OUT049,3783.1313037130617
FDN48,OUT049,1355.8041492946827
FDS43,OUT013,3071.6540607288666
NCN05,OUT013,3087.318231965854
NCL53,OUT049,2847.2363248234838
FDL56,OUT046,1335.226183802885
FDH17,OUT018,1476.5334781211066
FDP37,OUT046,2001.2950178483743
FDG09,OUT019,481.2832952767047
FDA55,OUT045,3764.20971838812
FDX31,OUT049,3869.2060973424673
FDJ41,OUT045,4114.583759871914
DRC24,OUT045,2519.492495996299
FDQ21,OUT035,2009.9169719115373
NCT54,OUT045,1505.159395284491
FDH08,OUT049,3855.092245066642
FDY38,OUT018,3614.3925527125825
DRM11,OUT010,523.742676045252
FDG32,OUT049,3658.801761226288
NCH18,OUT046,3851.4633450748743
FDI20,OUT035,3647.0028506971407
FDA33,OUT018,2432.4005655812484
FDN45,OUT013,3610.590741965751
FDT45,OUT010,159.7342905151203
FDR32,OUT035,3738.848253550638
FDA48,OUT017,3627.817057187772
